admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pc_1,admin4Name,admin4Pc_1
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Bagollay,SLE030412001
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Bapawa,SLE030412002
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Batowa,SLE030412003
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Bekowa,SLE030412004
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Deyombo,SLE030412005
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Fortune,SLE030412006
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Kpukumu,SLE030412009
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Seiwoh,SLE030412010
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Yabai,SLE030412012
Northern,SL02,Port Loko,SL0204,Koya,SLE020412,Mathirie,SLE020412013
Northern,SL02,Port Loko,SL0204,Bureh Kasseh Makonteh,SLE020401,Rogbla,SLE020401013
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Bakoi,SLE030404001
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Jakema II,SLE030402007
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Kemo-Bo,SLE030412007
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Banyande,SLE030404002
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Pelegbulor,SLE030402013
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Jassende Kpeima,SLE030403001
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Jassende Masaoma,SLE030403002
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Kabonde,SLE030404003
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Fikie,SLE030202001
Southern,SL03,Bo,SL0301,Komboya,SLE030109,Tongowa,SLE030109005
Southern,SL03,Bo,SL0301,Valunia,SLE030114,Vanjelu,SLE030114006
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Dakona,SLE030401001
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Gbengain,SLE030202002
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Kondogbe,SLE030404004
Northern,SL02,Port Loko,SL0204,Buya Romende,SLE020402,Petifu Bana,SLE020402008
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Gbondubum,SLE030202003
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Duramania,SLE020201004
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Senjehun,SLE030206004
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Sewama,SLE030206005
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Taokunor,SLE030206006
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Kwako Lanten,SLE030207002
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Massa Settie,SLE030207003
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Mosenten Sahen II,SLE030207004
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Tubla,SLE030207005
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Bohol,SLE030208002
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Bullom,SLE030208003
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Garinga,SLE030208004
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Gbangbassa,SLE030208005
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Gbap,SLE030208006
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Hahun,SLE030208007
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Kessie,SLE030208008
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Manyime,SLE030208009
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Pelewahun,SLE030208010
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Salma,SLE030208011
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Solon,SLE030208012
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Torma Subu,SLE030208013
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Sahaya,SLE030209008
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Sahn-Gbegu,SLE030209009
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Sampoh,SLE030209010
Northern,SL02,Port Loko,SL0204,Koya,SLE020412,Roponka,SLE020412017
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Fallay,SLE030401002
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Jougba,SLE030401003
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Karjei,SLE030401004
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Bondor,SLE030402001
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Dabeni,SLE030402002
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Laimba,SLE030401005
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Malla,SLE030401006
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Sonjour I,SLE030401007
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Sonjour II,SLE030401008
Southern,SL03,Pujehun,SL0304,Barri,SLE030401,Tetima,SLE030401009
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Jassende Ngoleima,SLE030403004
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Dakona,SLE030402003
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Gendema I,SLE030402004
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Gendema II,SLE030402005
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Jakema I,SLE030402006
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Kemo-wa,SLE030412008
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Joya,SLE030402008
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Kemokai,SLE030402009
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Kortugbu,SLE030402010
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Mallah,SLE030402011
Southern,SL03,Pujehun,SL0304,Galliness Perri,SLE030402,Mewah,SLE030402012
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Jassende Ngoleima,SLE030403003
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Nyango - Njeigbla,SLE030403005
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Nyango-Ngoleihun,SLE030403006
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Parvu,SLE030403007
Southern,SL03,Pujehun,SL0304,Kpaka,SLE030403,Sarbah,SLE030403008
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Lower Kayiemba,SLE030404005
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Samba,SLE030404008
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Upper Kayiemba,SLE030404010
Southern,SL03,Pujehun,SL0304,Makpele,SLE030405,Kengo,SLE030405001
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Panga,SLE030404006
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Pessekeh,SLE030404007
Southern,SL03,Pujehun,SL0304,Panga Kabonde,SLE030404,Setti-Yakanday,SLE030404009
Southern,SL03,Pujehun,SL0304,Makpele,SLE030405,Samagbe,SLE030405002
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Kakpanda,SLE030406003
Southern,SL03,Pujehun,SL0304,Makpele,SLE030405,Seitua,SLE030405003
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Gbomotie,SLE030407001
Southern,SL03,Pujehun,SL0304,Makpele,SLE030405,Selimeh,SLE030405004
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Bahoin,SLE030406001
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Kahaimoh,SLE030406002
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Kemoh,SLE030406004
Southern,SL03,Pujehun,SL0304,Sowa,SLE030411,Sabba II,SLE030411003
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Korwa,SLE030406005
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Lower Pemba,SLE030406006
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Seijeila,SLE030406007
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Taukunor,SLE030406008
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Sowa,SLE030407008
Southern,SL03,Pujehun,SL0304,Malen,SLE030406,Upper Pemba,SLE030406009
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Kemoh,SLE030407002
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Makpondo,SLE030407003
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Masanda Majagbe,SLE030407004
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Pullie,SLE030407006
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Sitta,SLE030407007
Southern,SL03,Pujehun,SL0304,Panga Krim,SLE030408,Fassei,SLE030408001
Eastern,SL01,Kailahun,SL0101,Penguia,SLE010112,Nimima,SLE010112005
Southern,SL03,Pujehun,SL0304,Panga Krim,SLE030408,Pemagbie,SLE030408002
Southern,SL03,Pujehun,SL0304,Panga Krim,SLE030408,Samba,SLE030408003
Southern,SL03,Pujehun,SL0304,Panga Krim,SLE030408,Somasa,SLE030408004
Southern,SL03,Pujehun,SL0304,Pejeh(Futa Pejeh),SLE030409,Koilenga,SLE030409001
Southern,SL03,Pujehun,SL0304,Pejeh(Futa Pejeh),SLE030409,Pejeh East,SLE030409002
Southern,SL03,Pujehun,SL0304,Pejeh(Futa Pejeh),SLE030409,Pejeh West,SLE030409003
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Kemokai,SLE030410001
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Kengo,SLE030410002
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Kiazombo,SLE030410003
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Mano - River,SLE030410004
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Massaquoi I,SLE030410005
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Massaquoi II,SLE030410006
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Moiwebu,SLE030410007
Southern,SL03,Pujehun,SL0304,Sowa,SLE030411,Sabba I,SLE030411002
Southern,SL03,Pujehun,SL0304,Sowa,SLE030411,Upper Geoma,SLE030411004
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Zoker I,SLE030410008
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Zoker II,SLE030410009
Southern,SL03,Pujehun,SL0304,Soro Gbema,SLE030410,Zombo,SLE030410010
Southern,SL03,Pujehun,SL0304,Sowa,SLE030411,Lower Geoma,SLE030411001
Southern,SL03,Bonthe,SL0302,Bendu-Cha,SLE030201,Gba-Cha,SLE030201001
Southern,SL03,Bonthe,SL0302,Bendu-Cha,SLE030201,Sokenteh,SLE030201002
Northern,SL02,Koinadugu,SL0203,Sulima,SLE020309,Laylay,SLE020309011
Southern,SL03,Bonthe,SL0302,Bendu-Cha,SLE030201,Tissagbe,SLE030201003
Southern,SL03,Bonthe,SL0302,Bendu-Cha,SLE030201,Yallan-gbokie,SLE030201004
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Koimato,SLE030202004
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Lanje,SLE030202005
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Tamba,SLE030202006
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Torma,SLE030202007
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Yargbe,SLE030202008
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Tun-Tun Sullay,SLE030207006
Southern,SL03,Bonthe,SL0302,Bum,SLE030202,Yawma,SLE030202009
Southern,SL03,Bonthe,SL0302,Dema,SLE030203,Chepo,SLE030203001
Southern,SL03,Bonthe,SL0302,Dema,SLE030203,Dema,SLE030203002
Southern,SL03,Bonthe,SL0302,Dema,SLE030203,Yoh,SLE030203004
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Yikie Karbay,SLE030207007
Southern,SL03,Bonthe,SL0302,Dema,SLE030203,Turtle Islands,SLE030203003
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Babum,SLE030204001
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Bapus,SLE030204002
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Bigo,SLE030204003
Southern,SL03,Bonthe,SL0302,Nongoba Bullom,SLE030208,Baoma,SLE030208001
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Moimaligie,SLE030204005
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Basiaka,SLE030205001
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Bayengbe,SLE030205002
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Sokrapan,SLE030204006
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Beyinga,SLE030205003
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Falewuja,SLE030205004
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Kumabeh-Kwe,SLE030205005
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Landi-Ngere,SLE030205006
Northern,SL02,Bombali,SL0201,Sanda Loko,SLE020110,Timbo,SLE020110015
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Sopan-Cleveland,SLE030205007
Southern,SL03,Bonthe,SL0302,Jong,SLE030205,Tucker-Nyambe,SLE030205008
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Bewoni,SLE030206002
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Gbonge,SLE030206003
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Bamba,SLE030209001
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Gonoh,SLE030209002
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Kamai,SLE030209003
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Kwalloh,SLE030209004
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Moh,SLE030209005
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Ngepay,SLE030209006
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Saama,SLE030209007
Southern,SL03,Bonthe,SL0302,Sittia,SLE030209,Yoni,SLE030209011
Southern,SL03,Bonthe,SL0302,Sogbeni,SLE030210,Bakumba,SLE030210001
Southern,SL03,Bonthe,SL0302,Sogbeni,SLE030210,Beyorgboh,SLE030210002
Southern,SL03,Bonthe,SL0302,Sogbeni,SLE030210,Ndopie,SLE030210003
Southern,SL03,Bonthe,SL0302,Sogbeni,SLE030210,Pengor,SLE030210004
Southern,SL03,Bonthe,SL0302,Yawbeko,SLE030211,Baryegbe,SLE030211001
Southern,SL03,Bonthe,SL0302,Yawbeko,SLE030211,Hahun,SLE030211002
Southern,SL03,Bonthe,SL0302,Yawbeko,SLE030211,Ketaway,SLE030211003
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Semabu,SLE030303009
Southern,SL03,Bo,SL0301,Selenga,SLE030112,Old Town,SLE030112003
Southern,SL03,Bonthe,SL0302,Yawbeko,SLE030211,Mobulie,SLE030211004
Southern,SL03,Bonthe,SL0302,Yawbeko,SLE030211,Yorma,SLE030211005
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Kawaya,SLE030301003
Southern,SL03,Bonthe,SL0302,Bonthe Urban,SLE030291,Bonthe Town,SLE030291001
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Benduma,SLE030301001
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Bambuibu Tommy,SLE030303001
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Kigbai,SLE030301004
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Mani,SLE030301005
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Bongoya,SLE030303002
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Mokassi,SLE030301006
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Moseilolo,SLE030301007
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Bellentin,SLE030302001
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Palima,SLE030301008
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Sembehun,SLE030301009
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Wonkifore,SLE030303013
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Bumpeh,SLE030302002
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Greema,SLE030302003
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Saiama,SLE030302011
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Kassipoto,SLE030302004
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Mamu,SLE030302005
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Domboma,SLE030303003
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Massah,SLE030302006
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Moforay,SLE030302007
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Mokebbie,SLE030302008
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Motobon,SLE030302009
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Moyemi,SLE030302010
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Foya Tewei,SLE030303004
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Samu,SLE030302012
Southern,SL03,Moyamba,SL0303,Bumpeh,SLE030302,Yengessa,SLE030302013
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Jayahun,SLE030303005
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Kenema,SLE030303006
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Mano,SLE030303007
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Niti Korley,SLE030303008
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Taninahun Gomoh,SLE030303010
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Taninahun Kapuima,SLE030303011
Southern,SL03,Moyamba,SL0303,Dasse,SLE030303,Timindi,SLE030303012
Eastern,SL01,Kenema,SL0102,Simbaru,SLE010213,Fallay,SLE010213002
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Fakoi,SLE030304001
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Gandorhun Central,SLE030304002
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Kovella,SLE030304003
Eastern,SL01,Kenema,SL0102,Gaura,SLE010203,Sandaru,SLE010203005
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Kpangulgo,SLE030304004
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Kunyafoi,SLE030304005
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Maninga,SLE030304006
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Njawa,SLE030304007
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Songo,SLE030304008
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mobeh,SLE030305008
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Tangbla,SLE030304009
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,To - Ndambalenga,SLE030304010
Eastern,SL01,Kailahun,SL0101,Luawa,SLE010108,Mofindor,SLE010108009
Southern,SL03,Moyamba,SL0303,Fakunya,SLE030304,Tullu,SLE030304011
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Bendu A,SLE030305001
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Gbuallay,SLE030305004
Eastern,SL01,Kenema,SL0102,Gaura,SLE010203,Sembehun,SLE010203006
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Bendu B,SLE030305002
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Bumpetoke,SLE030305003
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mano,SLE030305007
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Konolor,SLE030305005
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mambo,SLE030305006
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mofuss,SLE030305009
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mokandor,SLE030305010
Eastern,SL01,Kenema,SL0102,Kandu Leppiama,SLE010205,Borley,SLE010205001
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mokebe,SLE030305011
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mokobo,SLE030305012
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Rembe,SLE030305017
Northern,SL02,Port Loko,SL0204,Bureh Kasseh Makonteh,SLE020401,Mamanka,SLE020401009
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Mopaileh,SLE030305013
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Moyah,SLE030305014
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Moyibo,SLE030305015
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Ngiehun,SLE030305016
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Tassoh,SLE030305018
Southern,SL03,Moyamba,SL0303,Kowa,SLE030310,Moforay,SLE030310002
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Thumba A,SLE030305019
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Thumba B,SLE030305020
Southern,SL03,Moyamba,SL0303,Kowa,SLE030310,Tabe,SLE030310007
Southern,SL03,Moyamba,SL0303,Kagboro,SLE030305,Yondu,SLE030305021
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Angigboya,SLE030306001
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Koromboya,SLE030306002
Southern,SL03,Moyamba,SL0303,Lower Banta,SLE030311,Mofindoh,SLE030311004
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Kpange,SLE030306003
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Lungili,SLE030306004
Southern,SL03,Moyamba,SL0303,Kongbora,SLE030308,Mobonor,SLE030308003
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Mendegelema,SLE030306005
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Waliwahun,SLE030306007
Eastern,SL01,Kailahun,SL0101,Penguia,SLE010112,Lombama,SLE010112004
Southern,SL03,Moyamba,SL0303,Kaiyamba,SLE030306,Mosoe,SLE030306006
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Kowama,SLE030307001
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Mogbuama,SLE030307002
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Ngiegombu,SLE030307003
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Ngoahun,SLE030307004
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Tawovehun,SLE030307006
Southern,SL03,Moyamba,SL0303,Kongbora,SLE030308,Gibina,SLE030308001
